sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
89,33712.000,4656295.969,678.926,212.349,208.833,205.567,0.989,0.984,0.919,1120.000,284.000,1,[99],16892.000,1651525.978,482.759,149.933,147.003,146.312,0.984,0.995,0.911,0.400,0.000
90,33544.000,4621533.169,678.926,212.462,208.438,204.925,0.989,0.983,0.914,1124.000,2774.000,1,[100],16288.000,1563743.226,473.588,147.648,144.786,143.244,0.984,0.989,0.913,0.378,0.000
91,34156.000,4748585.998,686.240,214.374,210.235,206.884,0.989,0.984,0.911,1142.000,1776.000,1,[101],15696.000,1479269.440,465.103,145.231,142.144,140.599,0.982,0.989,0.912,0.358,0.000
92,33132.000,4536650.045,679.612,212.659,208.401,202.521,0.987,0.971,0.901,1176.000,1054.000,1,[102],15812.000,1495698.330,462.274,147.526,144.141,139.685,0.988,0.969,0.930,0.362,2.000
93,32692.000,4446579.236,668.784,210.381,206.481,201.649,0.989,0.976,0.919,1178.000,486.000,1,[103],15568.000,1461211.342,458.960,145.121,141.824,139.777,0.988,0.985,0.929,0.354,2.828
94,31748.000,4255380.094,664.098,206.155,202.042,200.143,0.987,0.990,0.905,1194.000,3842.000,1,[105],15508.000,1452772.093,461.103,144.997,141.973,139.083,0.984,0.980,0.917,0.352,0.000
95,28996.000,3714248.331,630.642,198.957,195.229,189.149,0.989,0.969,0.916,1196.000,1986.000,1,[104],15052.000,1389169.101,452.132,144.139,141.074,135.871,0.986,0.963,0.925,0.336,0.000
96,31664.000,4238502.714,661.754,206.891,202.518,199.119,0.988,0.983,0.909,1208.000,3336.000,1,[107],16172.000,1547067.986,469.103,149.466,146.513,140.547,0.986,0.959,0.924,0.374,2.000
97,61896.000,11583976.719,956.063,340.588,342.532,230.406,0.989,0.672,0.851,1278.000,1560.000,2,"[109, 117]",15896.000,1508385.551,476.032,153.342,152.828,133.050,0.980,0.867,0.881,0.365,63.561
99,34632.000,4848195.895,688.583,214.672,210.956,209.048,0.990,0.991,0.918,1256.000,2208.000,1,[110],16176.000,1547642.002,470.274,147.648,144.302,142.735,0.986,0.989,0.919,0.375,2.828
100,31364.000,4178409.190,657.955,204.010,200.723,198.992,0.988,0.991,0.910,1274.000,3142.000,1,[111],16352.000,1572968.834,471.931,149.466,146.469,142.148,0.986,0.970,0.923,0.381,0.000
101,32656.000,4439236.486,669.269,208.096,204.994,202.867,0.990,0.989,0.916,1278.000,674.000,1,[112],15764.000,1488892.834,463.446,145.602,142.588,140.773,0.986,0.987,0.922,0.360,0.000
102,31532.000,4212026.327,663.411,207.171,202.194,198.636,0.988,0.982,0.900,1282.000,2932.000,1,[113],15920.000,1511048.470,466.274,146.014,142.774,141.984,0.986,0.994,0.920,0.366,2.000
103,30760.000,4058292.047,649.269,203.421,199.466,196.398,0.989,0.984,0.917,1302.000,882.000,1,[114],15180.000,1406926.655,455.446,142.618,139.821,138.237,0.985,0.989,0.920,0.340,2.000
104,31552.000,4216034.345,659.127,205.232,201.207,199.733,0.989,0.992,0.913,1318.000,1260.000,1,[115],15184.000,1407482.789,453.789,143.388,139.961,138.138,0.986,0.987,0.927,0.341,0.000
105,31344.000,4174413.135,654.441,205.913,201.634,197.951,0.990,0.982,0.920,1320.000,2698.000,1,[116],15588.000,1464028.044,461.103,144.997,142.031,139.741,0.986,0.984,0.921,0.354,0.000
106,33688.000,4651324.540,681.269,212.085,208.663,205.588,0.988,0.985,0.912,1358.000,378.000,1,[118],18008.000,1817866.654,494.073,156.780,153.631,149.265,0.987,0.971,0.927,0.440,2.828
